timestamp,LCS2,LCS4,LCS1,LCS3,LCS5,Reference
2025-01-20 03:03:00,27.5419,29.3621,28.66,28.7906,29.0255,27.3237
2025-01-20 03:04:00,27.5219,29.3421,28.64,28.7706,29.0055,27.3037
2025-01-20 03:05:00,27.5019,29.3221,28.62,28.7506,28.9855,27.2837
2025-01-20 03:06:00,27.4619,29.2821,28.58,28.7106,28.9455,27.2437
2025-01-20 03:07:00,27.4419,29.2621,28.56,28.6906,28.9255,27.2237
2025-01-20 03:08:00,27.4219,29.2421,28.54,28.6706,28.9055,27.2037
2025-01-20 03:09:00,27.4019,29.2221,28.52,28.6506,28.8855,27.1837
2025-01-20 03:10:00,27.3619,29.1821,28.48,28.6106,28.8455,27.1437
2025-01-20 03:11:00,27.3419,29.1621,28.46,28.5906,28.8255,27.1237
2025-01-20 03:12:00,27.3219,29.1421,28.44,28.5706,28.8055,27.1037
2025-01-20 03:13:00,27.3019,29.1221,28.42,28.5506,28.7855,27.0837
2025-01-20 03:14:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 03:15:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 03:16:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 03:17:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 03:18:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 03:19:00,27.2619,29.0821,28.38,28.5106,28.7455,27.0437
2025-01-20 03:20:00,27.2419,29.0621,28.36,28.4906,28.7255,27.0237
2025-01-20 03:21:00,27.2219,29.0421,28.34,28.4706,28.7055,27.0037
2025-01-20 03:22:00,27.1819,29.0021,28.3,28.4306,28.6655,26.9637
2025-01-20 03:23:00,27.1419,28.9621,28.26,28.3906,28.6255,26.9237
2025-01-20 03:24:00,27.1019,28.9221,28.22,28.3506,28.5855,26.8837
2025-01-20 03:25:00,27.0619,28.8821,28.18,28.3106,28.5455,26.8437
2025-01-20 03:26:00,27.0219,28.8421,28.14,28.2706,28.5055,26.8037
2025-01-20 03:27:00,27.0019,28.8221,28.12,28.2506,28.4855,26.7837
2025-01-20 03:28:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:29:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:30:00,26.9619,28.7821,28.08,28.2106,28.4455,26.7437
2025-01-20 03:31:00,26.9419,28.7621,28.06,28.1906,28.4255,26.7237
2025-01-20 03:32:00,26.9219,28.7421,28.04,28.1706,28.4055,26.7037
2025-01-20 03:33:00,26.9019,28.7221,28.02,28.1506,28.3855,26.6837
2025-01-20 03:34:00,26.8619,28.6821,27.98,28.1106,28.3455,26.6437
2025-01-20 03:35:00,26.8419,28.6621,27.96,28.0906,28.3255,26.6237
2025-01-20 03:36:00,26.8219,28.6421,27.94,28.0706,28.3055,26.6037
2025-01-20 03:37:00,26.8019,28.6221,27.92,28.0506,28.2855,26.5837
2025-01-20 03:38:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 03:39:00,26.7619,28.5821,27.88,28.0106,28.2455,26.5437
2025-01-20 03:40:00,26.7419,28.5621,27.86,27.9906,28.2255,26.5237
2025-01-20 03:41:00,26.7219,28.5421,27.84,27.9706,28.2055,26.5037
2025-01-20 03:42:00,26.7019,28.5221,27.82,27.9506,28.1855,26.4837
2025-01-20 03:43:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 03:44:00,26.7019,28.5221,27.82,27.9506,28.1855,26.4837
2025-01-20 03:45:00,26.7219,28.5421,27.84,27.9706,28.2055,26.5037
2025-01-20 03:46:00,26.7619,28.5821,27.88,28.0106,28.2455,26.5437
2025-01-20 03:47:00,26.8019,28.6221,27.92,28.0506,28.2855,26.5837
2025-01-20 03:48:00,26.8419,28.6621,27.96,28.0906,28.3255,26.6237
2025-01-20 03:49:00,26.8619,28.6821,27.98,28.1106,28.3455,26.6437
2025-01-20 03:50:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 03:51:00,26.9019,28.7221,28.02,28.1506,28.3855,26.6837
2025-01-20 03:52:00,26.9219,28.7421,28.04,28.1706,28.4055,26.7037
2025-01-20 03:53:00,26.9419,28.7621,28.06,28.1906,28.4255,26.7237
2025-01-20 03:54:00,26.9619,28.7821,28.08,28.2106,28.4455,26.7437
2025-01-20 03:55:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:56:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:57:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:58:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 03:59:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:00:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:01:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:02:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:03:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:04:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:05:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:06:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:07:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:08:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:09:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:10:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:11:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:12:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:13:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:14:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:15:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:16:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:17:00,26.9819,28.8021,28.1,28.2306,28.4655,26.7637
2025-01-20 04:18:00,26.9619,28.7821,28.08,28.2106,28.4455,26.7437
2025-01-20 04:19:00,26.9419,28.7621,28.06,28.1906,28.4255,26.7237
2025-01-20 04:20:00,26.9219,28.7421,28.04,28.1706,28.4055,26.7037
2025-01-20 04:21:00,26.9019,28.7221,28.02,28.1506,28.3855,26.6837
2025-01-20 04:22:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:23:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:24:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:25:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:26:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:27:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:28:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:29:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:30:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:31:00,26.8819,28.7021,28.0,28.1306,28.3655,26.6637
2025-01-20 04:32:00,26.8619,28.6821,27.98,28.1106,28.3455,26.6437
2025-01-20 04:33:00,26.8419,28.6621,27.96,28.0906,28.3255,26.6237
2025-01-20 04:34:00,26.8219,28.6421,27.94,28.0706,28.3055,26.6037
2025-01-20 04:35:00,26.8019,28.6221,27.92,28.0506,28.2855,26.5837
2025-01-20 04:36:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 04:37:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 04:38:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 04:39:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 04:40:00,26.7619,28.5821,27.88,28.0106,28.2455,26.5437
2025-01-20 04:41:00,26.7419,28.5621,27.86,27.9906,28.2255,26.5237
2025-01-20 04:42:00,26.7219,28.5421,27.84,27.9706,28.2055,26.5037
2025-01-20 04:43:00,26.7019,28.5221,27.82,27.9506,28.1855,26.4837
2025-01-20 04:44:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 04:45:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 04:46:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 04:47:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 04:48:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 04:49:00,26.6619,28.4821,27.78,27.9106,28.1455,26.4437
2025-01-20 04:50:00,26.6419,28.4621,27.76,27.8906,28.1255,26.4237
2025-01-20 04:51:00,26.6219,28.4421,27.74,27.8706,28.1055,26.4037
2025-01-20 04:52:00,26.6019,28.4221,27.72,27.8506,28.0855,26.3837
2025-01-20 04:53:00,26.5819,28.4021,27.7,27.8306,28.0655,26.3637
2025-01-20 04:54:00,26.5819,28.4021,27.7,27.8306,28.0655,26.3637
2025-01-20 04:55:00,26.5819,28.4021,27.7,27.8306,28.0655,26.3637
2025-01-20 04:56:00,26.5619,28.3821,27.68,27.8106,28.0455,26.3437
2025-01-20 04:57:00,26.5419,28.3621,27.66,27.7906,28.0255,26.3237
2025-01-20 04:58:00,26.5219,28.3421,27.64,27.7706,28.0055,26.3037
2025-01-20 04:59:00,26.5019,28.3221,27.62,27.7506,27.9855,26.2837
2025-01-20 05:00:00,26.4819,28.3021,27.6,27.7306,27.9655,26.2637
2025-01-20 05:01:00,26.4819,28.3021,27.6,27.7306,27.9655,26.2637
2025-01-20 05:02:00,26.4819,28.3021,27.6,27.7306,27.9655,26.2637
2025-01-20 05:03:00,26.4619,28.2821,27.58,27.7106,27.9455,26.2437
2025-01-20 05:04:00,26.4419,28.2621,27.56,27.6906,27.9255,26.2237
2025-01-20 05:05:00,26.4219,28.2421,27.54,27.6706,27.9055,26.2037
2025-01-20 05:06:00,26.4019,28.2221,27.52,27.6506,27.8855,26.1837
2025-01-20 05:07:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:08:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:09:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:10:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:11:00,26.3619,28.1821,27.48,27.6106,27.8455,26.1437
2025-01-20 05:12:00,26.3419,28.1621,27.46,27.5906,27.8255,26.1237
2025-01-20 05:13:00,26.3219,28.1421,27.44,27.5706,27.8055,26.1037
2025-01-20 05:14:00,26.3019,28.1221,27.42,27.5506,27.7855,26.0837
2025-01-20 05:15:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:16:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:17:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:18:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:19:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:20:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:21:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:22:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:23:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:24:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:25:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:26:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:27:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:28:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:29:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:30:00,26.3019,28.1221,27.42,27.5506,27.7855,26.0837
2025-01-20 05:31:00,26.3219,28.1421,27.44,27.5706,27.8055,26.1037
2025-01-20 05:32:00,26.3419,28.1621,27.46,27.5906,27.8255,26.1237
2025-01-20 05:33:00,26.3619,28.1821,27.48,27.6106,27.8455,26.1437
2025-01-20 05:34:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:35:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:36:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:37:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:38:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:39:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:40:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:41:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:42:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:43:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:44:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:45:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:46:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:47:00,26.3819,28.2021,27.5,27.6306,27.8655,26.1637
2025-01-20 05:48:00,26.3619,28.1821,27.48,27.6106,27.8455,26.1437
2025-01-20 05:49:00,26.3419,28.1621,27.46,27.5906,27.8255,26.1237
2025-01-20 05:50:00,26.3219,28.1421,27.44,27.5706,27.8055,26.1037
2025-01-20 05:51:00,26.3019,28.1221,27.42,27.5506,27.7855,26.0837
2025-01-20 05:52:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:53:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:54:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:55:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:56:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:57:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:58:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 05:59:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 06:00:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 06:01:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 06:02:00,26.2619,28.0821,27.38,27.5106,27.7455,26.0437
2025-01-20 06:03:00,26.2419,28.0621,27.36,27.4906,27.7255,26.0237
2025-01-20 06:04:00,26.2219,28.0421,27.34,27.4706,27.7055,26.0037
2025-01-20 06:05:00,26.2019,28.0221,27.32,27.4506,27.6855,25.9837
2025-01-20 06:06:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:07:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:08:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:09:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:10:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:11:00,26.1819,28.0021,27.3,27.4306,27.6655,25.9637
2025-01-20 06:12:00,26.1619,27.9821,27.28,27.4106,27.6455,25.9437
2025-01-20 06:13:00,26.1419,27.9621,27.26,27.3906,27.6255,25.9237
2025-01-20 06:14:00,26.1219,27.9421,27.24,27.3706,27.6055,25.9037
2025-01-20 06:15:00,26.1019,27.9221,27.22,27.3506,27.5855,25.8837
2025-01-20 06:16:00,26.0819,27.9021,27.2,27.3306,27.5655,25.8637
2025-01-20 06:17:00,26.0819,27.9021,27.2,27.3306,27.5655,25.8637
2025-01-20 06:18:00,26.0819,27.9021,27.2,27.3306,27.5655,25.8637
2025-01-20 06:19:00,26.0819,27.9021,27.2,27.3306,27.5655,25.8637
2025-01-20 06:20:00,26.0619,27.8821,27.18,27.3106,27.5455,25.8437
2025-01-20 06:21:00,26.0419,27.8621,27.16,27.2906,27.5255,25.8237
2025-01-20 06:22:00,26.0219,27.8421,27.14,27.2706,27.5055,25.8037
2025-01-20 06:23:00,26.0019,27.8221,27.12,27.2506,27.4855,25.7837
2025-01-20 06:24:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:25:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:26:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:27:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:28:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:29:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:30:00,25.9619,27.7821,27.08,27.2106,27.4455,25.7437
2025-01-20 06:31:00,25.9419,27.7621,27.06,27.1906,27.4255,25.7237
2025-01-20 06:32:00,25.9219,27.7421,27.04,27.1706,27.4055,25.7037
2025-01-20 06:33:00,25.9019,27.7221,27.02,27.1506,27.3855,25.6837
2025-01-20 06:34:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:35:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:36:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:37:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:38:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:39:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:40:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:41:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:42:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:43:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:44:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:45:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:46:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:47:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:48:00,25.8819,27.7021,27.0,27.1306,27.3655,25.6637
2025-01-20 06:49:00,25.9019,27.7221,27.02,27.1506,27.3855,25.6837
2025-01-20 06:50:00,25.9219,27.7421,27.04,27.1706,27.4055,25.7037
2025-01-20 06:51:00,25.9419,27.7621,27.06,27.1906,27.4255,25.7237
2025-01-20 06:52:00,25.9619,27.7821,27.08,27.2106,27.4455,25.7437
2025-01-20 06:53:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:54:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:55:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:56:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:57:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:58:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 06:59:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:00:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:01:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:02:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:03:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:04:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:05:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:06:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:07:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:08:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:09:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:10:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:11:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:12:00,25.9819,27.8021,27.1,27.2306,27.4655,25.7637
2025-01-20 07:13:00,26.0019,27.8221,27.12,27.2506,27.4855,25.7837
2025-01-20 07:14:00,26.0219,27.8421,27.14,27.2706,27.5055,25.8037
2025-01-20 07:15:00,26.0419,27.8621,27.16,27.2906,27.5255,25.8237
2025-01-20 07:16:00,26.0819,27.9021,27.2,27.3306,27.5655,25.8637
2025-01-20 07:17:00,26.1219,27.9421,27.24,27.3706,27.6055,25.9037
2025-01-20 07:18:00,26.1619,27.9821,27.28,27.4106,27.6455,25.9437
2025-01-20 07:19:00,26.2019,28.0221,27.32,27.4506,27.6855,25.9837
2025-01-20 07:20:00,26.2419,28.0621,27.36,27.4906,27.7255,26.0237
2025-01-20 07:21:00,26.2819,28.1021,27.4,27.5306,27.7655,26.0637
2025-01-20 07:22:00,26.3219,28.1421,27.44,27.5706,27.8055,26.1037
2025-01-20 07:23:00,26.3619,28.1821,27.48,27.6106,27.8455,26.1437
2025-01-20 07:24:00,26.4019,28.2221,27.52,27.6506,27.8855,26.1837
2025-01-20 07:25:00,26.4419,28.2621,27.56,27.6906,27.9255,26.2237
2025-01-20 07:26:00,26.4819,28.3021,27.6,27.7306,27.9655,26.2637
2025-01-20 07:27:00,26.5219,28.3421,27.64,27.7706,28.0055,26.3037
2025-01-20 07:28:00,26.5619,28.3821,27.68,27.8106,28.0455,26.3437
2025-01-20 07:29:00,26.6019,28.4221,27.72,27.8506,28.0855,26.3837
2025-01-20 07:30:00,26.6419,28.4621,27.76,27.8906,28.1255,26.4237
2025-01-20 07:31:00,26.6819,28.5021,27.8,27.9306,28.1655,26.4637
2025-01-20 07:32:00,26.7219,28.5421,27.84,27.9706,28.2055,26.5037
2025-01-20 07:33:00,26.7419,28.5621,27.86,27.9906,28.2255,26.5237
2025-01-20 07:34:00,26.7819,28.6021,27.9,28.0306,28.2655,26.5637
2025-01-20 07:35:00,26.8219,28.6421,27.94,28.0706,28.3055,26.6037
2025-01-20 07:36:00,26.8419,28.6621,27.96,28.0906,28.3255,26.6237
2025-01-20 07:37:00,26.8619,28.6821,27.98,28.1106,28.3455,26.6437
2025-01-20 07:38:00,26.9019,28.7221,28.02,28.1506,28.3855,26.6837
2025-01-20 07:39:00,26.9219,28.7421,28.04,28.1706,28.4055,26.7037
2025-01-20 07:40:00,26.9419,28.7621,28.06,28.1906,28.4255,26.7237
2025-01-20 07:41:00,26.9619,28.7821,28.08,28.2106,28.4455,26.7437
2025-01-20 07:42:00,27.0019,28.8221,28.12,28.2506,28.4855,26.7837
2025-01-20 07:43:00,27.0219,28.8421,28.14,28.2706,28.5055,26.8037
2025-01-20 07:44:00,27.0419,28.8621,28.16,28.2906,28.5255,26.8237
2025-01-20 07:45:00,27.0619,28.8821,28.18,28.3106,28.5455,26.8437
2025-01-20 07:46:00,27.1019,28.9221,28.22,28.3506,28.5855,26.8837
2025-01-20 07:47:00,27.1219,28.9421,28.24,28.3706,28.6055,26.9037
2025-01-20 07:48:00,27.1419,28.9621,28.26,28.3906,28.6255,26.9237
2025-01-20 07:49:00,27.1619,28.9821,28.28,28.4106,28.6455,26.9437
2025-01-20 07:50:00,27.1819,29.0021,28.3,28.4306,28.6655,26.9637
2025-01-20 07:51:00,27.2019,29.0221,28.32,28.4506,28.6855,26.9837
2025-01-20 07:52:00,27.2219,29.0421,28.34,28.4706,28.7055,27.0037
2025-01-20 07:53:00,27.2419,29.0621,28.36,28.4906,28.7255,27.0237
2025-01-20 07:54:00,27.2619,29.0821,28.38,28.5106,28.7455,27.0437
2025-01-20 07:55:00,27.2819,29.1021,28.4,28.5306,28.7655,27.0637
2025-01-20 07:56:00,27.3019,29.1221,28.42,28.5506,28.7855,27.0837
2025-01-20 07:57:00,27.3219,29.1421,28.44,28.5706,28.8055,27.1037
2025-01-20 07:58:00,27.3419,29.1621,28.46,28.5906,28.8255,27.1237
2025-01-20 07:59:00,27.3619,29.1821,28.48,28.6106,28.8455,27.1437
2025-01-20 08:00:00,27.3819,29.2021,28.5,28.6306,28.8655,27.1637
2025-01-20 08:01:00,27.3819,29.2021,28.5,28.6306,28.8655,27.1637
2025-01-20 08:02:00,27.3819,29.2021,28.5,28.6306,28.8655,27.1637
2025-01-20 08:03:00,27.4019,29.2221,28.52,28.6506,28.8855,27.1837
2025-01-20 08:04:00,27.4219,29.2421,28.54,28.6706,28.9055,27.2037
2025-01-20 08:05:00,27.4419,29.2621,28.56,28.6906,28.9255,27.2237
2025-01-20 08:06:00,27.4619,29.2821,28.58,28.7106,28.9455,27.2437
2025-01-20 08:07:00,27.4819,29.3021,28.6,28.7306,28.9655,27.2637
2025-01-20 08:08:00,27.4819,29.3021,28.6,28.7306,28.9655,27.2637
2025-01-20 08:09:00,27.5019,29.3221,28.62,28.7506,28.9855,27.2837
2025-01-20 08:10:00,27.5219,29.3421,28.64,28.7706,29.0055,27.3037
2025-01-20 08:11:00,27.5419,29.3621,28.66,28.7906,29.0255,27.3237
2025-01-20 08:12:00,27.5619,29.3821,28.68,28.8106,29.0455,27.3437
2025-01-20 08:13:00,27.5819,29.4021,28.7,28.8306,29.0655,27.3637
2025-01-20 08:14:00,27.5819,29.4021,28.7,28.8306,29.0655,27.3637
2025-01-20 08:15:00,27.5819,29.4021,28.7,28.8306,29.0655,27.3637
2025-01-20 08:16:00,27.5819,29.4021,28.7,28.8306,29.0655,27.3637
2025-01-20 08:17:00,27.6019,29.4221,28.72,28.8506,29.0855,27.3837
2025-01-20 08:18:00,27.6219,29.4421,28.74,28.8706,29.1055,27.4037
2025-01-20 08:19:00,27.6419,29.4621,28.76,28.8906,29.1255,27.4237
2025-01-20 08:20:00,27.6619,29.4821,28.78,28.9106,29.1455,27.4437
2025-01-20 08:21:00,27.6819,29.5021,28.8,28.9306,29.1655,27.4637
2025-01-20 08:22:00,27.6819,29.5021,28.8,28.9306,29.1655,27.4637
2025-01-20 08:23:00,27.6819,29.5021,28.8,28.9306,29.1655,27.4637
2025-01-20 08:24:00,27.7019,29.5221,28.82,28.9506,29.1855,27.4837
2025-01-20 08:25:00,27.7219,29.5421,28.84,28.9706,29.2055,27.5037
2025-01-20 08:26:00,27.7419,29.5621,28.86,28.9906,29.2255,27.5237
2025-01-20 08:27:00,27.7619,29.5821,28.88,29.0106,29.2455,27.5437
2025-01-20 08:28:00,27.7819,29.6021,28.9,29.0306,29.2655,27.5637
2025-01-20 08:29:00,27.7819,29.6021,28.9,29.0306,29.2655,27.5637
2025-01-20 08:30:00,27.7819,29.6021,28.9,29.0306,29.2655,27.5637
2025-01-20 08:31:00,27.7819,29.6021,28.9,29.0306,29.2655,27.5637
2025-01-20 08:32:00,27.8019,29.6221,28.92,29.0506,29.2855,27.5837
2025-01-20 08:33:00,27.8219,29.6421,28.94,29.0706,29.3055,27.6037
2025-01-20 08:34:00,27.8419,29.6621,28.96,29.0906,29.3255,27.6237
